color,director,actor_2,actor_1,title,actor_3,original_language,production_countries,content_rating,year,vote_average
color,bruce_malmuth,lindsay_wagner,sylvester_stallone,nighthawks,persis_khambatta,english,usa,r,1981.0,6.0
color,rob_hedden,peter_mark_richman,kane_hodder,friday_the_13th_part_viii:_jason_takes_manhattan,scott_reeves,english,usa,r,1989.0,4.0
color,joel_zwick,louis_mandylor,nia_vardalos,my_big_fat_greek_wedding,lainie_kazan,english,usa,pg,2002.0,7.0
color,harmony_korine,heather_morris,james_franco,spring_breakers,rachel_korine,english,usa,r,2012.0,5.0
color,joe_chappelle,kim_darby,donald_pleasence,halloween:_the_curse_of_michael_myers,mitchell_ryan,english,usa,r,1995.0,5.0
color,alfonso_cuarón,daniel_giménez_cacho,maribel_verdú,y_tu_mamá_también,maría_aura,spanish,mexico,r,2001.0,8.0
color,edgar_wright,dylan_moran,peter_serafinowicz,shaun_of_the_dead,rafe_spall,english,uk,r,2004.0,8.0
color,mickey_liddell,randy_wayne,jessica_lowndes,the_haunting_of_molly_hartley,haley_bennett,english,usa,pg-13,2008.0,4.0
color,john_sayles,clifton_james,matthew_mcconaughey,lone_star,miriam_colon,english,usa,r,1996.0,8.0
color,dwight_h._little,kathleen_kinmont,donald_pleasence,halloween_4:_the_return_of_michael_myers,ellie_cornell,english,usa,r,1988.0,6.0
color,fred_walton,deborah_foreman,thomas_f._wilson,april_fool's_day,clayton_rohner,english,usa,r,1986.0,6.0
color,barry_levinson,daniel_stern,steve_guttenberg,diner,ellen_barkin,english,usa,r,1982.0,7.0
color,steve_carver,william_sanderson,david_carradine,lone_wolf_mcquade,robert_beltran,english,usa,pg,1983.0,6.0
color,gonzalo_lópez-gallego,ryan_robbins,warren_christie,apollo_18,andrew_airlie,english,usa,pg-13,2011.0,5.0
color,christine_jeffs,mary_lynn_rajskub,clifton_collins_jr.,sunshine_cleaning,paul_dooley,english,usa,r,2008.0,7.0
color,john_erick_dowdle,claire_geare,sterling_jerins,no_escape,sahajak_boonthanakit,english,usa,r,2015.0,7.0
color,don_coscarelli,john_amos,vanna_bonta,the_beastmaster,rip_torn,english,usa,pg,1982.0,6.0
color,michael_tiddes,mike_epps,fred_willard,fifty_shades_of_black,russell_peters,english,usa,r,2016.0,4.0
color,bill_duke,jenifer_lewis,eddie_cibrian,not_easily_broken,wood_harris,english,usa,pg-13,2009.0,6.0
black_and_white,frank_borzage,helen_hayes,gary_cooper,a_farewell_to_arms,adolphe_menjou,english,usa,unrated,1932.0,7.0
color,bille_woodruff,brandy_norwood,donald_faison,the_perfect_match,lauren_london,english,usa,r,2016.0,4.0
color,mamoru_hosoda,colleen_o'shaughnessey,lara_jill_miller,digimon:_the_movie,mona_marshall,english,usa,pg,2000.0,6.0
color,brian_dannelly,patrick_fugit,macaulay_culkin,saved!,eva_amurri_martino,english,usa,pg-13,2004.0,7.0
color,denys_arcand,stéphane_rousseau,marie-josée_croze,the_barbarian_invasions,marina_hands,french,canada,r,2003.0,8.0
color,richard_lester,denholm_elliott,robert_shaw,robin_and_marian,nicol_williamson,english,usa,pg,1976.0,7.0
color,j.s._cardone,kerr_smith,brendan_fehr,the_forsaken,izabella_miko,english,usa,r,2001.0,5.0
black_and_white,guy_hamilton,carl_weathers,harrison_ford,force_10_from_navarone,franco_nero,english,uk,pg,1978.0,6.0
color,jay_levey,gedde_watanabe,fran_drescher,uhf,michael_richards,english,usa,pg-13,1989.0,7.0
color,nicholaus_goossen,joel_david_moore,linda_cardellini,grandma's_boy,shirley_jones,english,usa,r,2006.0,7.0
color,tamara_jenkins,kevin_corrigan,natasha_lyonne,slums_of_beverly_hills,jessica_walter,english,usa,r,1998.0,7.0
color,sergio_leone,woody_strode,claudia_cardinale,once_upon_a_time_in_the_west,jack_elam,english,italy,pg-13,1968.0,9.0
color,jon_favreau,faizon_love,jon_favreau,made,jonathan_silverman,english,usa,r,2001.0,6.0
color,duncan_jones,matt_berry,kevin_spacey,moon,benedict_wong,english,uk,r,2009.0,8.0
color,scott_marshall,jami_gertz,miranda_cosgrove,keeping_up_with_the_steins,carter_jenkins,english,usa,pg-13,2006.0,5.0
color,atom_egoyan,sarah_polley,bruce_greenwood,the_sweet_hereafter,simon_baker,english,canada,r,1997.0,8.0
color,xavier_beauvois,michael_lonsdale,lambert_wilson,of_gods_and_men,olivier_rabourdin,french,france,pg-13,2010.0,7.0
color,randall_miller,freddy_rodríguez,alan_rickman,bottle_shock,greg_collins,english,usa,pg-13,2008.0,7.0
color,jerry_belson,tim_thomerson,cassandra_peterson,jekyll_and_hyde..._together_again,bess_armstrong,english,usa,r,1982.0,6.0
color,peter_jackson,jed_brophy,kate_winslet,heavenly_creatures,liz_mullane,english,new_zealand,r,1994.0,7.0
color,michael_polish,bobby_batson,hayden_christensen,90_minutes_in_heaven,cynthia_barrett,english,usa,pg-13,2015.0,5.0
color,dan_rush,scott_takeda,will_ferrell,everything_must_go,stephen_root,english,usa,r,2010.0,6.0
color,jake_kasdan,ryan_o'neal,kim_dickens,zero_effect,angela_featherstone,english,usa,r,1998.0,7.0
color,brad_anderson,jennifer_jason_leigh,christian_bale,the_machinist,reg_e._cathey,english,spain,r,2004.0,8.0
color,paul_schrader,jane_adams,dana_delany,light_sleeper,david_clennon,english,usa,r,1992.0,7.0
color,michael_cuesta,paz_vega,jeremy_renner,kill_the_messenger,robert_pralgo,english,usa,r,2014.0,7.0
color,john_cameron_mitchell,jon_tenney,dianne_wiest,rabbit_hole,tammy_blanchard,english,usa,pg-13,2010.0,7.0
color,fenton_bailey,mia_kirshner,macaulay_culkin,party_monster,marilyn_manson,english,usa,r,2003.0,6.0
color,jeremy_saulnier,mark_webber,alia_shawkat,green_room,joe_cole,english,usa,r,2015.0,7.0
color,billy_kent,tim_russ,liza_minnelli,the_oh_in_ohio,winter_ave_zoli,english,usa,r,2006.0,6.0
color,james_manera,greg_germann,joaquim_de_almeida,atlas_shrugged:_who_is_john_galt?,kristoffer_polaha,english,usa,pg-13,2014.0,4.0
color,wes_anderson,darryl_cox,andrew_wilson,bottle_rocket,lumi_cavazos,english,usa,r,1996.0,7.0
color,kevin_spacey,joe_mantegna,viggo_mortensen,albino_alligator,faye_dunaway,english,usa,r,1996.0,6.0
color,errol_morris,megan_ambuhl_graner,jeffrey_frost,standard_operating_procedure,ken_davis,english,usa,r,2008.0,8.0
color,dennis_hopper,don_gordon,raymond_burr,out_of_the_blue,jim_byrnes,english,canada,r,1980.0,7.0
color,eli_craig,tyler_labine,katrina_bowden,tucker_and_dale_vs_evil,chelan_simmons,english,canada,r,2010.0,8.0
color,nicholas_fackler,ellen_burstyn,adam_scott,"lovely,_still",martin_landau,english,usa,pg,2008.0,7.0
color,richard_wallace,paul_fix,judith_anderson,tycoon,laraine_day,english,usa,approved,1947.0,6.0
color,morgan_j._freeman,john_heard,ethan_suplee,desert_blue,sara_gilbert,english,usa,r,1998.0,6.0
color,matthew_hastings,marc_trottier,meghan_ory,decoys,corey_sevier,english,canada,r,2004.0,5.0
color,m._night_shyamalan,patch_darragh,ocean_james,the_visit,olivia_dejonge,english,usa,pg-13,2015.0,6.0
color,brian_de_palma,daniel_stewart_sherman,mike_figueroa,redacted,kel_o'neill,english,usa,r,2007.0,6.0
color,klaus_menzel,jacqueline_bisset,adam_garcia,fascination,alice_evans,english,germany,r,2004.0,3.0
color,oren_peli,sandra_staggs,glenn_campbell,area_51,jelena_nik,english,usa,r,2015.0,4.0
color,jaume_balagueró,tony_corvillo,luis_tosar,sleep_tight,marta_etura,spanish,spain,not_rated,2011.0,7.0
color,paul_andrew_williams,doug_bradley,dave_legeno,the_cottage,georgia_groome,english,uk,unrated,2008.0,6.0
color,stephen_herek,callum_blue,henry_ian_cusick,dead_like_me:_life_after_death,shenae_grimes-beech,english,usa,r,2009.0,6.0
color,bob_saget,john_stamos,alyson_hannigan,farce_of_the_penguins,jim_belushi,english,usa,r,2006.0,4.0
color,jim_amatulli,patricia_neal,heather_locklear,flying_by,katie_leclerc,english,usa,pg-13,2009.0,4.0
color,william_h._macy,felicity_huffman,billy_crudup,rudderless,david_adam_flannery,english,usa,r,2014.0,8.0
color,barrett_esposito,cyndi_lauper,chazz_palminteri,henry_&_me,danny_aiello,english,usa,pg,2014.0,7.0
color,mitch_davis,jon_heder,gary_cole,christmas_eve,cheryl_hines,english,usa,pg,2015.0,5.0
color,eric_bross,esai_morales,teri_polo,we_have_your_husband,nicholas_gonzalez,english,usa,tv-pg,2011.0,6.0
color,paul_schrader,irène_jacob,nicolas_cage,dying_of_the_light,tomiwa_edun,english,bahamas,r,2014.0,4.0
color,vicky_jewson,sofia_black-d'elia,james_frain,born_of_war,lisa_kay,english,uk,r,2014.0,4.0
color,peter_hyams,sam_waterston,david_huddleston,capricorn_one,hal_holbrook,english,usa,pg,1977.0,7.0
color,kevin_smith,haley_joel_osment,johnny_depp,yoga_hosers,natasha_lyonne,english,usa,pg-13,2016.0,5.0
color,jirí_menzel,ivan_barnev,julia_jentsch,i_served_the_king_of_england,milan_lasica,czech,czech_republic,r,2006.0,7.0
color,billy_bob_thornton,dwight_yoakam,robert_duvall,sling_blade,j.t._walsh,english,usa,r,1996.0,8.0
color,nick_murphy,imelda_staunton,isaac_hempstead_wright,the_awakening,joseph_mawle,english,uk,r,2011.0,6.0
color,eli_roth,takashi_miike,jay_hernandez,hostel,rick_hoffman,english,usa,r,2005.0,6.0
color,michael_winterbottom,shirley_henderson,steve_coogan,tristram_shandy:_a_cock_and_bull_story,dylan_moran,english,uk,r,2005.0,7.0
color,jeff_nichols,shea_whigham,katy_mixon,take_shelter,robert_longstreet,english,usa,r,2011.0,7.0
color,frank_laloggia,lukas_haas,alex_rocco,lady_in_white,katherine_helmond,english,usa,r,1988.0,7.0
color,jeremy_brock,julie_walters,rupert_grint,driving_lessons,tamsin_egerton,english,uk,pg-13,2006.0,7.0
color,scott_foley,greg_grunberg,donald_faison,let's_kill_ward's_wife,dagmara_dominczyk,english,usa,unrated,2014.0,5.0
color,tobe_hooper,lou_perryman,bill_johnson,the_texas_chainsaw_massacre_2,jim_siedow,english,usa,x,1986.0,6.0
color,sam_peckinpah,bob_dylan,james_coburn,pat_garrett_&_billy_the_kid,jason_robards,english,usa,r,1973.0,7.0
color,nicolas_winding_refn,kristin_scott_thomas,ryan_gosling,only_god_forgives,yayaying_rhatha_phongam,english,denmark,r,2013.0,6.0
color,gabriela_tagliavini,kate_del_castillo,maria_conchita_alonso,without_men,camryn_manheim,english,usa,r,2011.0,3.0
color,shona_auerbach,sharon_small,gerard_butler,dear_frankie,jack_mcelhone,english,uk,pg-13,2004.0,8.0
color,leonard_farlinger,gary_farmer,keith_carradine,all_hat,stephen_mchattie,english,canada,r,2007.0,5.0
color,michel_leclerc,jacques_gamblin,sara_forestier,the_names_of_love,zinedine_soualem,french,france,r,2010.0,7.0
color,tom_kalin,elena_anaya,eddie_redmayne,savage_grace,stephen_dillane,english,spain,not_rated,2007.0,6.0
color,hugh_wilson,bubba_smith,steve_guttenberg,police_academy,michael_winslow,english,usa,r,1984.0,7.0
color,randal_kleiser,christopher_atkins,brooke_shields,the_blue_lagoon,leo_mckern,english,usa,r,1980.0,6.0
color,mike_newell,james_fleet,kristin_scott_thomas,four_weddings_and_a_funeral,simon_callow,english,uk,r,1994.0,7.0
color,amy_heckerling,judge_reinhold,jennifer_jason_leigh,fast_times_at_ridgemont_high,vincent_schiavelli,english,usa,x,1982.0,7.0
color,john_huston,richard_basehart,royal_dano,moby_dick,james_robertson_justice,english,usa,unrated,1956.0,7.0
color,spike_lee,rosario_dawson,philip_seymour_hoffman,25th_hour,aaron_stanford,english,usa,r,2002.0,8.0
color,lana_wachowski,kevin_michael_richardson,christopher_meloni,bound,peter_spellos,english,usa,r,1996.0,7.0
color,darren_aronofsky,mark_margolis,ellen_burstyn,requiem_for_a_dream,louise_lasser,english,usa,r,2000.0,8.0
color,walter_lang,jeanne_crain,dana_andrews,state_fair,frank_mchugh,english,usa,approved,1945.0,7.0
color,carlos_saura,juan_luis_galiardo,mía_maestro,tango,miguel_ángel_solá,spanish,spain,pg-13,1998.0,7.0
color,oliver_stone,john_savage,jim_belushi,salvador,juan_fernández,english,uk,r,1986.0,8.0
color,andrew_erwin,sarah_drew,alex_kendrick,moms'_night_out,patricia_heaton,english,usa,pg,2014.0,5.0
color,richard_kelly,mary_mcdonnell,jake_gyllenhaal,donnie_darko,james_duval,english,usa,r,2001.0,8.0
color,beto_gómez,gerardo_taracena,jaime_camil,saving_private_perez,joaquín_cosio,spanish,mexico,pg-13,2011.0,6.0
color,mike_van_diem,fedja_van_huêt,jan_decleir,character,hans_kesting,dutch,netherlands,r,1997.0,8.0
color,jonas_åkerlund,nicholas_gonzalez,patrick_fugit,spun,debbie_harry,english,usa,r,2002.0,7.0
color,todd_solondz,shirley_henderson,rich_pecci,life_during_wartime,charlotte_rampling,english,usa,r,2009.0,6.0
color,chan-wook_park,yeong-ae_lee,min-sik_choi,lady_vengeance,hye-jeong_kang,korean,south_korea,r,2005.0,8.0
color,barry_skolnick,jason_flemyng,jason_statham,mean_machine,danny_dyer,english,uk,r,2001.0,6.0
color,johnnie_to,anthony_chau-sang_wong,simon_yam,exiled,josie_ho,cantonese,hong_kong,r,2006.0,7.0
color,mateo_gil,dominique_mcelligott,sam_shepard,blackthorn,stephen_rea,english,spain,r,2011.0,7.0
color,lukas_moodysson,artyom_bogucharskiy,oksana_akinshina,lilya_4-ever,lyubov_agapova,russian,sweden,r,2002.0,8.0
color,agnieszka_wojtowicz-vosloo,josh_charles,liam_neeson,after.life,chandler_canterbury,english,usa,r,2009.0,6.0
color,milos_forman,michael_berryman,scatman_crothers,one_flew_over_the_cuckoo's_nest,louise_fletcher,english,usa,r,1975.0,9.0
color,peter_deluise,dove_cameron,katherine_mcnamara,r.l._stine's_monsterville:_the_cabinet_of_souls,braeden_lemasters,english,usa,pg,2015.0,6.0
color,ernie_barbarash,michael_j._morris,michael_jai_white,falcon_rising,lateef_crowder,english,usa,r,2014.0,6.0
color,nick_love,ray_winstone,hayley_atwell,the_sweeney,alan_ford,english,uk,r,2012.0,6.0
color,jonathan_glazer,james_fox,ray_winstone,sexy_beast,amanda_redman,english,uk,r,2000.0,7.0
color,daniel_espinosa,fares_fares,fabian_bolin,easy_money,matias_varela,swedish,sweden,r,2010.0,7.0
color,niki_caro,rawiri_paratene,keisha_castle-hughes,whale_rider,tammy_davis,english,new_zealand,pg-13,2002.0,8.0
color,kenny_ortega,corbin_bleu,lucas_grabeel,high_school_musical,olesya_rulin,english,usa,tv-g,2006.0,5.0
color,richard_kwietniowski,maury_chaykin,jason_priestley,love_and_death_on_long_island,danny_webb,english,uk,pg-13,1997.0,7.0
color,timur_bekmambetov,aleksey_chadov,konstantin_khabenskiy,night_watch,zhanna_friske,russian,russia,r,2004.0,6.0
color,neil_jordan,miranda_richardson,jim_broadbent,the_crying_game,stephen_rea,english,uk,r,1992.0,7.0
color,bob_clark,susan_clark,art_hindle,porky's,tony_ganios,english,canada,r,1981.0,6.0
color,george_a._romero,shawn_roberts,julian_richings,survival_of_the_dead,kathleen_munroe,english,usa,r,2009.0,5.0
black_and_white,george_a._romero,duane_jones,judith_o'dea,night_of_the_living_dead,s._william_hinzman,english,usa,unrated,1968.0,8.0
color,sofia_coppola,bill_murray,scarlett_johansson,lost_in_translation,catherine_lambert,english,usa,r,2003.0,8.0
color,woody_allen,carol_kane,woody_allen,annie_hall,shelley_duvall,english,usa,pg,1977.0,8.0
color,cecil_b._demille,dorothy_lamour,gloria_grahame,the_greatest_show_on_earth,cornel_wilde,english,usa,not_rated,1952.0,7.0
color,marc_forster,peter_boyle,heath_ledger,monster's_ball,marcus_lyle_brown,english,usa,r,2001.0,7.0
color,henry_hobson,j.d._evermore,joely_richardson,maggie,david_a_cole,english,usa,pg-13,2015.0,6.0
color,mike_figgis,valeria_golino,nicolas_cage,leaving_las_vegas,julian_sands,english,usa,r,1995.0,8.0
color,billy_wilder,harold_gould,austin_pendleton,the_front_page,david_wayne,english,usa,pg,1974.0,7.0
color,rob_cohen,hill_harper,ryan_guzman,the_boy_next_door,adam_hicks,english,usa,r,2015.0,5.0
color,carol_reed,katy_jurado,gina_lollobrigida,trapeze,sidney_james,english,usa,approved,1956.0,7.0
color,lisa_cholodenko,mia_wasikowska,josh_hutcherson,the_kids_are_all_right,yaya_dacosta,english,usa,r,2010.0,7.0
color,john_carpenter,peter_jason,meg_foster,they_live,george_'buck'_flower,english,usa,r,1988.0,7.0
color,john_sturges,donald_pleasence,james_coburn,the_great_escape,gordon_jackson,english,usa,approved,1963.0,8.0
black_and_white,william_arntz,elaine_hendrix,marlee_matlin,what_the_#$*!_do_we_(k)now!?,armin_shimerman,english,usa,unrated,2004.0,5.0
color,ed_gass-donnelly,spencer_treat_clark,muse_watson,the_last_exorcism_part_ii,ashley_bell,english,france,pg-13,2013.0,4.0
color,richard_linklater,lorelei_linklater,ellar_coltrane,boyhood,libby_villari,english,usa,r,2014.0,8.0
color,woody_allen,kevin_mcnally,scarlett_johansson,scoop,geoff_bell,english,uk,pg-13,2006.0,7.0
color,dj_pooh,dr._dre,angell_conwell,the_wash,dj_pooh,english,usa,r,2001.0,5.0
color,dj_pooh,mike_epps,mo'nique,3_strikes,faizon_love,english,usa,r,2000.0,4.0
color,wayne_kramer,paul_sorvino,estella_warren,the_cooler,shawn_hatosy,english,usa,r,2003.0,7.0
black_and_white,john_huston,kevin_mccarthy,montgomery_clift,the_misfits,thelma_ritter,english,usa,approved,1961.0,7.0
color,patrick_stettner,joe_morton,robin_williams,the_night_listener,rory_culkin,english,usa,r,2006.0,6.0
color,james_melkonian,william_hickey,vincent_pastore,the_jerky_boys,peter_appel,english,usa,r,1995.0,5.0
color,j.a._bayona,belén_rueda,geraldine_chaplin,the_orphanage,fernando_cayo,spanish,spain,r,2007.0,8.0
color,michael_tiddes,essence_atkins,ashley_rickards,a_haunted_house_2,gabriel_iglesias,english,usa,r,2014.0,5.0
color,roger_avary,faye_dunaway,ian_somerhalder,the_rules_of_attraction,clifton_collins_jr.,english,usa,r,2002.0,7.0
color,alfred_hitchcock,john_vernon,roscoe_lee_browne,topaz,philippe_noiret,english,usa,m,1969.0,6.0
color,bob_odenkirk,chi_mcbride,dylan_baker,let's_go_to_prison,amy_hill,english,usa,r,2006.0,6.0
color,allison_anders,alicia_witt,salma_hayek,four_rooms,lili_taylor,english,usa,r,1995.0,7.0
color,steven_shainberg,stephen_mchattie,jeremy_davies,secretary,lesley_ann_warren,english,usa,r,2002.0,7.0
color,rick_de_oliveira,alan_taylor,laura_ramsey,the_real_cancun,benjamin_fletcher,english,usa,r,2003.0,3.0
color,oliver_stone,zach_grenier,michael_wincott,talk_radio,bill_johnson,english,usa,r,1988.0,7.0
color,christopher_guest,fred_willard,catherine_o'hara,waiting_for_guffman,larry_miller,english,usa,r,1996.0,8.0
color,jeff_franklin,tyra_banks,ivana_milicevic,love_stinks,bridgette_wilson-sampras,english,usa,r,1999.0,6.0
color,john_dahl,aaron_hughes,philip_baker_hall,you_kill_me,jayne_eastwood,english,usa,r,2007.0,6.0
color,mike_mills,lou_taylor_pucci,kelli_garner,thumbsucker,nancy_o'dell,english,usa,r,2005.0,7.0
color,kevin_smith,michael_angarano,anna_gunn,red_state,stephen_root,english,usa,r,2011.0,6.0
color,dave_mckean,gina_mckee,stephanie_leonidas,mirrormask,rob_brydon,english,uk,pg,2005.0,7.0
color,ron_fricke,balinese_tari_legong_dancers,collin_alfredo_st._dic,samsara,puti_sri_candra_dewi,none,usa,pg-13,2011.0,8.0
color,ruggero_deodato,eva_larue,michael_berryman,the_barbarians,richard_lynch,english,usa,r,1987.0,5.0
color,gavin_wiesen,blair_underwood,michael_angarano,the_art_of_getting_by,rita_wilson,english,usa,pg-13,2011.0,7.0
color,mora_stephens,alexandra_breckenridge,ray_winstone,zipper,elena_satine,english,usa,r,2015.0,6.0
color,mars_callahan,ricky_schroder,chazz_palminteri,poolhall_junkies,ernie_reyes_jr.,english,usa,r,2002.0,7.0
color,mike_figgis,saffron_burrows,kelly_macdonald,the_loss_of_sexual_innocence,julian_sands,english,usa,r,1999.0,5.0
color,leos_carax,leos_carax,kylie_minogue,holy_motors,denis_lavant,french,france,not_rated,2012.0,7.0
color,david_gordon_green,tye_sheridan,nicolas_cage,joe,ronnie_gene_blevins,english,usa,r,2013.0,7.0
color,stefan_schwartz,dan_futterman,peter_mcnamara,shooting_fish,ralph_ineson,english,uk,pg,1997.0,7.0
color,renny_harlin,lane_smith,viggo_mortensen,prison,hal_landon_jr.,english,usa,r,1987.0,6.0
color,robert_lee_king,kathleen_robertson,lauren_ambrose,psycho_beach_party,beth_broderick,english,australia,unrated,2000.0,6.0
color,kevin_allen,frances_fisher,craig_ferguson,the_big_tease,mary_mccormack,english,uk,r,1999.0,6.0
color,jorge_ramírez_suárez,adriana_barraza,hector_kotsifakis,"buen_día,_ramón",arcelia_ramírez,german,mexico,pg-13,2013.0,8.0
color,david_schwimmer,jordan_trovillion,noah_emmerich,trust,zoe_levin,english,usa,r,2010.0,7.0
color,barry_levinson,brían_f._o'byrne,anna_friel,an_everlasting_piece,pauline_mclynn,english,usa,r,2000.0,6.0
color,sam_miller,alan_williams,rachel_griffiths,among_giants,rob_jarvis,english,uk,r,1998.0,6.0
color,anne_fontaine,naomi_watts,robin_wright,adore,ben_mendelsohn,english,australia,r,2013.0,6.0
color,dan_ireland,danny_arroyo,salma_hayek,the_velocity_of_gary,olivia_d'abo,english,usa,r,1998.0,5.0
color,fernando_león_de_aranoa,enrique_villén,luis_tosar,mondays_in_the_sun,aida_folch,spanish,spain,r,2002.0,8.0
color,jim_mickle,michael_cerveris,connor_paolo,stake_land,nick_damici,english,usa,r,2010.0,6.0
color,stephen_kay,marg_helgenberger,keanu_reeves,the_last_time_i_committed_suicide,gretchen_mol,english,usa,r,1997.0,6.0
color,karim_aïnouz,clemens_schick,wagner_moura,futuro_beach,jesuíta_barbosa,portuguese,brazil,unrated,2014.0,6.0
color,sam_levinson,ezra_miller,george_kennedy,another_happy_day,demi_moore,english,usa,r,2011.0,6.0
color,julian_gilbey,eamonn_walker,ed_speleers,a_lonely_place_to_die,sean_harris,english,uk,r,2011.0,6.0
color,vincenzo_natali,angelo_tsarouchas,david_hewlett,nothing,marie-josée_croze,english,canada,r,2003.0,6.0
color,peter_h._hunt,ken_howard,blythe_danner,1776,howard_caine,english,usa,pg,1972.0,8.0
color,ruba_nadda,bonnie_lee_bouman,saad_siddiqui,inescapable,fadia_nadda,english,canada,r,2012.0,5.0
black_and_white,howard_hughes,marian_marsh,jean_harlow,hell's_angels,james_hall,english,usa,passed,1930.0,8.0
color,phil_joanou,shannon_woodward,lily_rabe,the_veil,kira_mclean,english,usa,r,2016.0,5.0
color,sean_byrne,jessica_mcnamee,robin_mcleavy,the_loved_ones,victoria_thaine,english,australia,r,2009.0,7.0
color,chris_stokes,rachel_sterling,kristen_quintrall,no_vacancy,black_thomas,english,usa,r,2012.0,4.0
color,mark_griffiths,gina_holden,eric_mabius,how_to_fall_in_love,brooke_d'orsay,english,usa,tv-g,2012.0,6.0
color,bruce_macdonald,cheryl_ladd,rachel_hendrix,the_perfect_wave,diana_vickers,english,south_africa,pg,2014.0,5.0
color,fred_zinnemann,susannah_york,robert_shaw,a_man_for_all_seasons,paul_scofield,english,uk,approved,1966.0,8.0
color,sidney_lumet,faye_dunaway,robert_duvall,network,william_holden,english,usa,r,1976.0,8.0
color,victor_fleming,george_reeves,hattie_mcdaniel,gone_with_the_wind,thomas_mitchell,english,usa,g,1939.0,8.0
color,richard_raymond,reece_ritchie,tom_cullen,desert_dancer,marama_corlett,english,uk,pg-13,2014.0,6.0
color,sam_peckinpah,slim_pickens,james_coburn,major_dundee,warren_oates,english,usa,approved,1965.0,7.0
color,alan_jacobs,laz_alonso,snoop_dogg,down_for_life,nicholas_gonzalez,english,usa,r,2009.0,7.0
color,george_sidney,howard_keel,keenan_wynn,annie_get_your_gun,betty_hutton,english,usa,passed,1950.0,7.0
color,christopher_morris,riz_ahmed,kayvan_novak,four_lions,alex_macqueen,english,uk,r,2010.0,7.0
color,andrucha_waddington,seu_jorge,fernanda_montenegro,house_of_sand,fernanda_torres,portuguese,brazil,r,2005.0,8.0
color,peter_stebbings,tony_nappo,michael_kelly,defendor,charlotte_sullivan,english,canada,r,2009.0,7.0
color,vincente_minnelli,reginald_owen,gladys_cooper,the_pirate,ellen_ross,english,usa,approved,1948.0,7.0
color,dagur_kári,susan_blommaert,alice_olivia_clarke,the_good_heart,stephen_henderson,english,iceland,r,2009.0,7.0
color,nicholas_hytner,russell_tovey,dominic_cooper,the_history_boys,james_corden,english,uk,r,2006.0,7.0
black_and_white,john_schlesinger,barnard_hughes,brenda_vaccaro,midnight_cowboy,john_mcgiver,english,usa,x,1969.0,8.0
color,peter_cattaneo,mark_addy,tom_wilkinson,the_full_monty,lesley_sharp,english,uk,r,1997.0,7.0
color,jim_abrahams,lloyd_bridges,peter_graves,airplane!,barbara_billingsley,english,usa,pg,1980.0,8.0
color,kevin_carraway,max_ryan,michael_jai_white,chain_of_command,jon_osbeck,english,usa,r,2015.0,4.0
black_and_white,f._gary_gray,john_witherspoon,nia_long,friday,tony_cox,english,usa,r,1995.0,7.0
color,albert_hughes,larenz_tate,jada_pinkett_smith,menace_ii_society,khandi_alexander,english,usa,r,1993.0,8.0
color,michael_gornick,holt_mccallany,george_kennedy,creepshow_2,dorothy_lamour,english,usa,r,1987.0,6.0
color,sam_peckinpah,jason_robards,slim_pickens,the_ballad_of_cable_hogue,l.q._jones,english,usa,r,1970.0,7.0
black_and_white,richard_brooks,robert_blake,john_forsythe,in_cold_blood,will_geer,english,usa,approved,1967.0,8.0
color,fred_zinnemann,peter_finch,colleen_dewhurst,the_nun's_story,beatrice_straight,english,usa,not_rated,1959.0,8.0
color,jack_smight,robert_wagner,janet_leigh,harper,shelley_winters,english,usa,not_rated,1966.0,7.0
color,alfred_hitchcock,jean_marsh,bernard_cribbins,frenzy,clive_swift,english,uk,r,1972.0,8.0
color,robert_eggers,kate_dickie,julian_richings,the_witch,ralph_ineson,english,usa,r,2015.0,7.0
color,michael_martin,master_p,joe_estevez,i_got_the_hook_up,anthony_johnson,english,usa,r,1998.0,4.0
color,edward_burns,frank_vincent,john_mahoney,she's_the_one,michael_mcglone,english,usa,r,1996.0,6.0
black_and_white,bill_condon,lynn_redgrave,brendan_fraser,gods_and_monsters,kevin_j._o'connor,english,usa,r,1998.0,8.0
color,juan_josé_campanella,soledad_villamil,ricardo_darín,the_secret_in_their_eyes,guillermo_francella,spanish,argentina,r,2009.0,8.0
color,gideon_raff,gloria_votsis,gideon_emery,train,derek_magyar,english,usa,r,2008.0,5.0
color,sam_raimi,dan_hicks,ted_raimi,evil_dead_ii,kassie_wesley_depaiva,english,usa,x,1987.0,8.0
color,louis_c.k.,j.b._smoove,wanda_sykes,pootie_tang,robert_vaughn,english,usa,pg-13,2001.0,5.0
color,anthony_c._ferrante,john_heard,ian_ziering,sharknado,cassandra_scerbo,english,usa,tv-14,2013.0,3.0
color,salvador_carrasco,zaide_silvia_gutiérrez,elpidia_carrillo,la_otra_conquista,damián_delgado,spanish,mexico,r,1998.0,7.0
color,andré_øvredal,johanna_mørck,otto_jespersen,trollhunter,glenn_erland_tosterud,norwegian,norway,pg-13,2010.0,7.0
color,robert_cary,fred_willard,frances_conroy,ira_&_abby,kevin_sussman,english,usa,r,2006.0,6.0
color,adam_rapp,will_ferrell,zooey_deschanel,winter_passing,dallas_roberts,english,usa,r,2005.0,6.0
color,angela_robinson,geoff_stults,jordana_brewster,d.e.b.s.,scoot_mcnairy,english,usa,pg-13,2004.0,5.0
